code	level	name_en	name_short_en	name_es	name_short_es
465	group	Retail trade of stationery supplies, recreational and other personal goods	Retail trade of stationery supplies, recreational and other personal goods	Comercio al por menor de articulos de papeleria, para el esparcimiento y otros articulos de uso personal	Comercio al por menor de articulos de papeleria, para el esparcimiento y otros articulos de uso personal
466	group	Retail trade of household goods, computers, interior decorative articles and used goods	Retail trade of household goods, computers, interior decorative articles and used goods	Comercio al por menor de enseres domesticos, computadoras, articulos para la decoracion de interiores y articulos usados	Comercio al por menor de enseres domesticos, computadoras, articulos para la decoracion de interiores y articulos usados
467	group	Retail trade of hardware and glass	Retail trade of hardware and glass	Comercio al por menor de articulos de ferreteria, tlapaleria y vidrios	Comercio al por menor de articulos de ferreteria, tlapaleria y vidrios
468	group	Retail trade of motor vehicles, parts, fuels and lubricants	Retail trade of motor vehicles, parts, fuels and lubricants	Comercio al por menor de vehiculos de motor, refacciones, combustibles y lubricantes	Comercio al por menor de vehiculos de motor, refacciones, combustibles y lubricantes
469	group	Retail trade exclusively through Internet, and printed catalogs, television and similar media	Retail trade exclusively through Internet, and printed catalogs, television and similar media	Comercio al por menor exclusivamente a traves de Internet, y catalogos impresos, television y similares	Comercio al por menor exclusivamente a traves de Internet, y catalogos impresos, television y similares
481	group	Air transportation	Air transportation	Transporte aereo	Transporte aereo
482	group	Rail transportation	Rail transportation	Transporte por ferrocarril	Transporte por ferrocarril
483	group	Water transportation	Water transportation	Transporte por agua	Transporte por agua
484	group	Freight truck transportation	Freight truck transportation	Autotransporte de carga	Autotransporte de carga
485	group	Passenger transportation by road, except by rail	Passenger transportation by road, except by rail	Transporte terrestre de pasajeros, excepto por ferrocarril	Transporte terrestre de pasajeros, excepto por ferrocarril
486	group	Pipeline transportation	Pipeline transportation	Transporte por ductos	Transporte por ductos
487	group	Sightseeing transportation	Sightseeing transportation	Transporte turistico	Transporte turistico
488	group	Services related to transportation	Services related to transportation	Servicios relacionados con el transporte	Servicios relacionados con el transporte
491	group	Postal services	Postal services	Servicios postales	Servicios postales
492	group	Courier and messenger services	Courier and messenger services	Servicios de mensajeria y paqueteria	Servicios de mensajeria y paqueteria
493	group	Warehousing services	Warehousing services	Servicios de almacenamiento	Servicios de almacenamiento
511	group	Newspaper, magazine, book, software and other materials publishing and integrated publishing/printing of these publications	Newspaper, magazine, book, software and other materials publishing and integrated publishing/printing of these publications	Edicion de periodicos, revistas, libros, software y otros materiales, y edicion de estas publicaciones integrada con la impresion	Edicion de periodicos, revistas, libros, software y otros materiales, y edicion de estas publicaciones integrada con la impresion
512	group	Film and video industry, and sound recording industry	Film and video industry, and sound recording industry	Industria filmica y del video, e industria del sonido	Industria filmica y del video, e industria del sonido
515	group	Radio and television	Radio and television	Radio y television	Radio y television
516	group	Internet Publishing and Broadcasting	Internet Publishing and Broadcasting	Publicación y transmisión en Internet	Publicación y transmisión en Internet
517	group	Other telecommunications	Other telecommunications	Otras telecomunicaciones	Otras telecomunicaciones
518	group	Electronic data processing, hosting, and other related services	Electronic data processing, hosting, and other related services	Procesamiento electronico de informacion, hospedaje y otros servicios relacionados	Procesamiento electronico de informacion, hospedaje y otros servicios relacionados
519	group	Other information services	Other information services	Otros servicios de informacion	Otros servicios de informacion
521	group	Central bank	Central bank	Banca central	Banca central
522	group	Credit and financial intermediation institutions, non-stock exchange	Credit and financial intermediation institutions, non-stock exchange	Instituciones de intermediacion crediticia y financiera no bursatil	Instituciones de intermediacion crediticia y financiera no bursatil
523	group	Stock market, currency exchange and financial investment activities	Stock market, currency exchange and financial investment activities	Actividades bursatiles, cambiarias y de inversion financiera	Actividades bursatiles, cambiarias y de inversion financiera
524	group	Surety, insurance and pension companies	Surety, insurance and pension companies	Companias de fianzas, seguros y pensiones	Companias de fianzas, seguros y pensiones
531	group	Real estate services	Real estate services	Servicios inmobiliarios	Servicios inmobiliarios
532	group	Rental of tangible goods	Rental of tangible goods	Servicios de alquiler de bienes muebles	Servicios de alquiler de bienes muebles
533	group	Rental services of trademarks, patents and franchises	Rental services of trademarks, patents and franchises	Servicios de alquiler de marcas registradas, patentes y franquicias	Servicios de alquiler de marcas registradas, patentes y franquicias
541	group	Professional, scientific and technical services	Professional, scientific and technical services	Servicios profesionales, cientificos y tecnicos	Servicios profesionales, cientificos y tecnicos
551	group	Head offices	Head offices	Corporativos	Corporativos
561	group	Business support services	Business support services	Servicios de apoyo a los negocios	Servicios de apoyo a los negocios
562	group	Waste management and remediation services	Waste management and remediation services	Manejo de desechos y servicios de remediacion	Manejo de desechos y servicios de remediacion
611	group	Educational services	Educational services	Servicios educativos	Servicios educativos
621	group	Outpatient medical services and related services	Outpatient medical services and related services	Servicios medicos de consulta externa y servicios relacionados	Servicios medicos de consulta externa y servicios relacionados
622	group	Hospitals	Hospitals	Hospitales	Hospitales
623	group	Social assistance and health care residential facilities	Social assistance and health care residential facilities	Residencias de asistencia social y para el cuidado de la salud	Residencias de asistencia social y para el cuidado de la salud
624	group	Other social assistance services	Other social assistance services	Otros servicios de asistencia social	Otros servicios de asistencia social
711	group	Artistic, cultural and sporting services, and other related services	Artistic, cultural and sporting services, and other related services	Servicios artisticos, culturales y deportivos, y otros servicios relacionados	Servicios artisticos, culturales y deportivos, y otros servicios relacionados
712	group	Museums, historical sites, zoos and similar institutions	Museums, historical sites, zoos and similar institutions	Museos, sitios historicos, zoologicos y similares	Museos, sitios historicos, zoologicos y similares
713	group	Amusement services in recreational facilities and other recreational services	Amusement services in recreational facilities and other recreational services	Servicios de entretenimiento en instalaciones recreativas y otros servicios recreativos	Servicios de entretenimiento en instalaciones recreativas y otros servicios recreativos
721	group	Temporary accommodation services	Temporary accommodation services	Servicios de alojamiento temporal	Servicios de alojamiento temporal
722	group	Food and beverage preparation services	Food and beverage preparation services	Servicios de preparacion de alimentos y bebidas	Servicios de preparacion de alimentos y bebidas
811	group	Repair and maintenance services	Repair and maintenance services	Servicios de reparacion y mantenimiento	Servicios de reparacion y mantenimiento
812	group	Personal services	Personal services	Servicios personales	Servicios personales
813	group	Associations and Organizations	Associations and Organizations	Asociaciones y organizaciones	Asociaciones y organizaciones
814	group	Private households employing domestic personnel	Private households employing domestic personnel	Hogares con empleados domesticos	Hogares con empleados domesticos
931	group	Legislative, governmental and justice administration activities	Legislative, governmental and justice administration activities	Actividades legislativas, gubernamentales y de imparticion de justicia	Actividades legislativas, gubernamentales y de imparticion de justicia
932	group	Extraterritorial and international organizations	Extraterritorial and international organizations	Organismos internacionales y extraterritoriales	Organismos internacionales y extraterritoriales
11	division	Agriculture, animal breeding and production, forestry, fishing and hunting	Agriculture, animal breeding and production, forestry, fishing and hunting	Agricultura, cria y explotacion de animales, aprovechamiento forestal, pesca y caza	Agricultura, cria y explotacion de animales, aprovechamiento forestal, pesca y caza
21	division	Mining	Mining	Mineria	Mineria
22	division	Electric power generation, transmission and distribution, water and gas supply through mains to final consumers	Electric power generation, transmission and distribution, water and gas supply through mains to final consumers	Generacion, transmision y distribucion de energia electrica, suministro de agua y de gas por ductos al consumidor final	Generacion, transmision y distribucion de energia electrica, suministro de agua y de gas por ductos al consumidor final
23	division	Construction	Construction	Construccion	Construccion
31	division	Manufacturing 1	Manufacturing 1	Industrias manufactureras 1	Industrias manufactureras 1
32	division	Manufacturing 2	Manufacturing 2	Industrias manufactureras 2	Industrias manufactureras 2
33	division	Manufacturing 3	Manufacturing 3	Industrias manufactureras 3	Industrias manufactureras 3
43	division	Wholesale trade	Wholesale trade	Comercio al por mayor	Comercio al por mayor
46	division	Retail trade	Retail trade	Comercio al por menor	Comercio al por menor
48	division	Transportation, postal services and warehousing 1	Transportation, postal services and warehousing 1	Transportes, correos y almacenamiento 1	Transportes, correos y almacenamiento 1
49	division	Transportation, postal services and warehousing 2	Transportation, postal services and warehousing 2	Transportes, correos y almacenamiento 2	Transportes, correos y almacenamiento 2
51	division	Mass media information	Mass media information	Informacion en medios masivos	Informacion en medios masivos
52	division	Financial and insurance services	Financial and insurance services	Servicios financieros y de seguros	Servicios financieros y de seguros
53	division	Real estate services and tangible and intangible goods rental	Real estate services and tangible and intangible goods rental	Servicios inmobiliarios y de alquiler de bienes muebles e intangibles	Servicios inmobiliarios y de alquiler de bienes muebles e intangibles
54	division	Professional, scientific and technical services	Professional, scientific and technical services	Servicios profesionales, cientificos y tecnicos	Servicios profesionales, cientificos y tecnicos
55	division	Head offices	Head offices	Corporativos	Corporativos
56	division	Business support services, waste management and remediation services	Business support services, waste management and remediation services	Servicios de apoyo a los negocios y manejo de desechos y servicios de remediacion	Servicios de apoyo a los negocios y manejo de desechos y servicios de remediacion
61	division	Educational services	Educational services	Servicios educativos	Servicios educativos
62	division	Health care and social assistance services	Health care and social assistance services	Servicios de salud y de asistencia social	Servicios de salud y de asistencia social
71	division	Cultural and sporting recreation services and other recreational services	Cultural and sporting recreation services and other recreational services	Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos	Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos
72	division	Temporary accommodation services and food and beverage preparation services	Temporary accommodation services and food and beverage preparation services	Servicios de alojamiento temporal y de preparacion de alimentos y bebidas	Servicios de alojamiento temporal y de preparacion de alimentos y bebidas
81	division	Other services, except government activities	Other services, except government activities	Otros servicios excepto actividades gubernamentales	Otros servicios excepto actividades gubernamentales
93	division	Legislative, governmental and justice administration activities, and activities of international and extraterritorial organizations	Legislative, governmental and justice administration activities, and activities of international and extraterritorial organizations	Actividades legislativas, gubernamentales, de imparticion de justicia y de organismos internacionales y extraterritoriales	Actividades legislativas, gubernamentales, de imparticion de justicia y de organismos internacionales y extraterritoriales
1	section	Agriculture	Agriculture	Agricultura	Agricultura
2	section	Mining & Oil	Mining & Oil	Minería y Petróleo	Minería y Petróleo
3	section	Manufacturing & Construction	Manufacturing & Construction	Manufactura y Construcción	Manufactura y Construcción
4	section	Commerce	Commerce	Comercio	Comercio
5	section	Utilities, Transport & Communications	Utilities, Transport & Communications	Electricidad, Transporte y Comunicaciones	Electricidad, Transporte y Comunicaciones
6	section	Finance, Real Estate & Professional Services	Finance, Real Estate & Professional Services	Servicios Financieros, Immobiliarios y Profesionales	Servicios Financieros, Immobiliarios y Profesionales
7	section	Business & Related Services	Business & Related Services	Servicios Empresariales y Relacionados	Servicios Empresariales y Relacionados
8	section	Education & Health Services	Education & Health Services	Servicios de Educación y Salud	Servicios de Educación y Salud
9	section	Government Activities	Government Activities	Actividades Gubernamentales	Actividades Gubernamentales
