"","code","name","level","parent_id"
268,"2816","Técnicos dietistas y nutriólogos","4digit",262.0
269,"2817","Técnicos en medicina alternativa","4digit",262.0
270,"282","Trabajadores de apoyo en salud","3digit",261.0
271,"2821","Auxiliares en enfermería y paramédicos","4digit",270.0
272,"2822","Auxiliares y asistentes dentales","4digit",270.0
273,"2823","Auxiliares hospitalarios y de medicina","4digit",270.0
274,"2824","Parteras","4digit",270.0
275,"2825","Técnicos en seguridad en el trabajo e higiene","4digit",270.0
276,"2826","Curanderos, hierberos y hueseros","4digit",270.0
277,"2827","Fumigadores y controladores de plagas","4digit",270.0
278,"29","Otros especialistas y técnicos, no clasificados anteriormente","2digit",83.0
279,"299","Otros especialistas y técnicos, no clasificados anteriormente","3digit",278.0
280,"2991","Otros especialistas no clasificados anteriormente","4digit",279.0
281,"2992","Otros técnicos no clasificados anteriormente","4digit",279.0
282,"3","Trabajadores auxiliares en actividades administrativas","1digit",""
283,"31","Secretarias, capturistas, cajeros y trabajadores de control de archivo y transporte","2digit",282.0
284,"310","Supervisores de secretarias, capturistas, cajeros y trabajadores de control de archivo y transporte","3digit",283.0
285,"3101","Supervisores de secretarias, capturistas, cajeros y trabajadores de control de archivo y transporte","4digit",284.0
286,"311","Secretarias, taquígrafos, mecanógrafos, capturistas de datos y operadores de máquinas de oficina","3digit",283.0
287,"3111","Secretarias","4digit",286.0
288,"3112","Taquígrafos, mecanógrafos y similares","4digit",286.0
289,"3113","Capturistas de datos","4digit",286.0
290,"3114","Operadores de máquinas de oficina (fotocopiadora, etc.)","4digit",286.0
291,"3115","Trabajadores de apoyo en actividades administrativas diversas","4digit",286.0
292,"312","Cajeros, cobradores y pagadores","3digit",283.0
293,"3121","Cajeros, taquilleros y receptores de apuestas","4digit",292.0
294,"3122","Cobradores, pagadores y prestamistas","4digit",292.0
295,"313","Trabajadores en archivo y control de almacén y bodega","3digit",283.0
296,"3131","Trabajadores en archivo y correspondencia","4digit",295.0
297,"3132","Encargados y trabajadores en control de almacén y bodega","4digit",295.0
298,"314","Trabajadores en el control de la operación de transporte","3digit",283.0
299,"3141","Despachadores de transporte","4digit",298.0
300,"3142","Checadores y revisores de transporte","4digit",298.0
301,"32","Trabajadores que brindan y manejan información","2digit",282.0
302,"320","Supervisores de trabajadores que brindan y manejan información","3digit",301.0
303,"3201","Supervisores de trabajadores que brindan y manejan información","4digit",302.0
304,"321","Recepcionistas, trabajadores que brindan información y telefonistas","3digit",301.0
305,"3211","Recepcionistas y trabajadores que brindan información (de forma personal)","4digit",304.0
306,"3212","Trabajadores que brindan información por teléfono (centro de llamadas) y anunciadores","4digit",304.0
307,"3213","Telefonistas y telegrafistas","4digit",304.0
308,"322","Trabajadores en agencias de viajes e información turística","3digit",301.0
309,"3221","Trabajadores en agencias de viajes","4digit",308.0
310,"3222","Guías de turismo en museos, casinos, parques, cines y otros centros recreativos","4digit",308.0
311,"323","Encuestadores y codificadores","3digit",301.0
312,"3231","Encuestadores","4digit",311.0
313,"3232","Codificadores de información","4digit",311.0
314,"39","Otras secretarias, capturistas, cajeros y trabajadores que brindan información, no clasificados anteriormente","2digit",282.0
315,"399","Otras secretarias, capturistas, cajeros y trabajadores que brindan información, no clasificados anteriormente","3digit",314.0
316,"3999","Otras secretarias, capturistas, cajeros y trabajadores que brindan información, no clasificados anteriormente","4digit",315.0
317,"4","Comerciantes, empleados en ventas y agentes de ventas","1digit",""
318,"41","Comerciantes en establecimientos","2digit",317.0
319,"411","Comerciantes en establecimientos","3digit",318.0
320,"4111","Comerciantes en establecimientos","4digit",319.0
321,"42","Empleados de ventas en establecimientos","2digit",317.0
322,"420","Encargados y supervisores de ventas de productos y de servicios financieros y de alquiler","3digit",321.0
